lb,ub,interval width,coverage,estimator,$n_{\mathrm{human}}$,$n_{\mathrm{effective}}$,num_trial
0.5717962679084183,0.9837419926813732,0.411945724772955,True,classical,996.0,1005.7959942297445,19
0.5407280159791773,0.9487272691156404,0.4079992531364631,True,active,842.0,936.8057984472272,66
0.5460707932329675,0.9132369446915471,0.3671661514585796,True,active+,842.0,1119.6848800851292,66
0.5660437973411175,0.8730827709984285,0.3070389736573109,True,spline,842.0,1576.6796425862522,66
0.5916872791231403,0.9023957384778774,0.310708459354737,True,spline+,842.0,1662.1103273313247,66
0.6183639253335936,1.0860543608480102,0.4676904355144166,True,uniform,842.0,933.401062304538,66
0.6916821456099288,1.2265079251978943,0.5348257795879657,True,classical,842.0,902.4708798984968,66
0.466939079116883,1.0946558680026417,0.6277167888857584,True,active,459.0,407.9089882554278,46
0.4983718812010648,1.0490883386353422,0.5507164574342774,True,active+,459.0,534.450582927911,46
0.4967777377025038,0.9101560527496444,0.4133783150471406,True,spline,459.0,807.6977017127716,46
0.5583366358148449,0.97102111953943,0.4126844837245851,True,spline+,459.0,966.9017550989485,46
0.4969308925411574,1.0706239246466107,0.5736930321054532,True,uniform,459.0,502.6089373028851,46
0.3039205283603559,0.7269089183721097,0.4229883900117537,False,classical,459.0,389.3777629703676,46
0.6099431778919328,1.0121054425972973,0.4021622647053645,True,active,996.0,1154.5517007085373,25
0.6438684568490565,1.0391101531967033,0.3952416963476468,True,active+,996.0,1292.5493823703343,25
